11,0,1,2,3,4,5,6,7
127247,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_45,TripAdvisor Hotels Flights Restaurants Attractions _18_45_106,train,will my real identity be shared with the providers i review?,You will have the ability to view your profile as members of the public will see it.,Relevant
127439,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_46,TripAdvisor Hotels Flights Restaurants Attractions _18_46_136,train,is there a risk of my credit card information being leaked or misused?,"We want you to feel confident about using TripAdvisor, and we are committed to protecting the information we collect.",Relevant
127440,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_46,TripAdvisor Hotels Flights Restaurants Attractions _18_46_137,train,is there a risk of my credit card information being leaked or misused?,"While no website can guarantee security, we have implemented appropriate administrative, technical, and physical security procedures to help protect the personal information you provide to us.",Relevant
127441,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_46,TripAdvisor Hotels Flights Restaurants Attractions _18_46_138,train,is there a risk of my credit card information being leaked or misused?,"For example, only authorized employees are permitted to access personal information, and they only may do so for permitted business functions.",Relevant
127442,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_46,TripAdvisor Hotels Flights Restaurants Attractions _18_46_139,train,is there a risk of my credit card information being leaked or misused?,"In addition, we use encryption when transmitting your personal information between your system and ours, and between our system and those of the parties with whom we share sensitive information, and we employ firewalls and intrusion detection systems to help prevent unauthorized persons from gaining access to your information.",Relevant
127488,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_23,train,could my trip information be made public allowing someone to know when i'm not home?,"We also may collect information about your online activity, such as content viewed, pages visited, and searches and/or reservations facilitated or made.",Relevant
127489,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_24,train,could my trip information be made public allowing someone to know when i'm not home?,One of our goals in collecting this automatic information is to help us understand the interests and preferences of our users and customize your user experience.,Relevant
127490,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_25,train,could my trip information be made public allowing someone to know when i'm not home?,"If you make travel reservations with third-party suppliers facilitated by TripAdvisor, we will collect payment information from you, including your credit card number, cardholder name, expiration date, authentication code, and billing address.",Relevant
127491,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_26,train,could my trip information be made public allowing someone to know when i'm not home?,We will securely transmit this information to the supplier of the travel reservation to complete the transaction.,Relevant
127492,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_27,train,could my trip information be made public allowing someone to know when i'm not home?,"Please note that the supplier processes your payment, not TripAdvisor, unless otherwise specified.",Relevant
127518,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_53,train,could my trip information be made public allowing someone to know when i'm not home?,TripAdvisor and its affiliated websites are committed to providing you with relevant content and information across our sites.,Relevant
127519,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_54,train,could my trip information be made public allowing someone to know when i'm not home?,"To do this, we may collect information about your travel-related searches and other site activities, such as whether you are looking for airline flights or hotels, and use this information to serve you with ads on our sites or elsewhere online that match your apparent interests.",Relevant
127520,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_55,train,could my trip information be made public allowing someone to know when i'm not home?,"So, for example, if you search for a flight to Florida on TripAdvisor, you may see an ad for a Florida travel package on TripAdvisor or on another website you visit.",Relevant
127521,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_56,train,could my trip information be made public allowing someone to know when i'm not home?,We do not share your personal information (such as email addresses) with unaffiliated third parties so they can serve you with advertisements.,Relevant
127523,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_58,train,could my trip information be made public allowing someone to know when i'm not home?,Data collected by business partners and ad networks to serve you with relevant advertising,Relevant
127524,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_59,train,could my trip information be made public allowing someone to know when i'm not home?,Many of the advertisements you see on the TripAdvisor family of sites are served by TripAdvisor or its service providers.,Relevant
127525,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_60,train,could my trip information be made public allowing someone to know when i'm not home?,But we also allow third parties to collect information about your online activities through cookies and other technologies.,Relevant
127526,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_47,TripAdvisor Hotels Flights Restaurants Attractions _18_47_61,train,could my trip information be made public allowing someone to know when i'm not home?,"These third parties include (1) business partners, who collect information when you view or interact with one of their advertisements on our sites, and (2) advertising networks, who collect information about your interests when you view or interact with one of the advertisements they place on many different websites on the Internet.",Relevant
